,samples,RT
1931,MAI5081A1548,D8
1932,MAI5081A1549,D8
1933,MAI5081A1550,D8
1934,MAI5081A1551,D8
1935,MAI5081A1552,D8
1936,MAI5081A1553,D8
1937,MAI5081A1554,D8
1938,MAI5081A1555,D8
1939,MAI5081A1556,D8
1940,MAI5081A1557,D8
1941,MAI5081A1558,D8
1942,MAI5081A1559,D8
1943,MAI5081A1560,D8
1944,MAI5081A1561,D8
1945,MAI5081A1562,D8
1946,MAI5081A1563,D8
1947,MAI5081A1564,D8
1948,MAI5081A1565,D8
1949,MAI5081A1566,D8
1950,MAI5081A1567,D8
1951,MAI5081A1568,D8
1952,MAI5081A1569,D8
1953,MAI5081A1570,D8
1954,MAI5081A1571,D8
1955,MAI5081A1572,D8
1956,MAI5081A1573,D8
1957,MAI5081A1574,D8
1958,MAI5081A1575,D8
1959,MAI5081A1576,D8
1960,MAI5081A1577,D8
1961,MAI5081A1578,D8
1962,MAI5081A1579,D8
1963,MAI5081A1580,D8
1964,MAI5081A1581,D8
1965,MAI5081A1582,D8
1966,MAI5081A1583,D8
1967,MAI5081A1584,D8
1968,MAI5081A1585,D8
1969,MAI5081A1586,D8
1970,MAI5081A1587,D8
1971,MAI5081A1588,D8
1972,MAI5081A1589,D8
1973,MAI5081A1590,D8
1974,MAI5081A1591,D8
1975,MAI5081A1592,D8
1976,MAI5081A1593,D8
1977,MAI5081A1594,D8
1978,MAI5081A1595,D8
1979,MAI5081A1596,D8
1980,MAI5081A1597,D8
1981,MAI5081A1598,D8
1982,MAI5081A1599,D8
1983,MAI5081A1600,D8
1984,MAI5081A1601,D8
1985,MAI5081A1602,D8
1986,MAI5081A1603,D8
1987,MAI5081A1604,D8
1988,MAI5081A1605,D8
1989,MAI5081A1606,D8
1990,MAI5081A1607,D8
1991,MAI5081A1608,D8
1992,MAI5081A1609,D8
1993,MAI5081A1610,D8
1994,MAI5081A1611,D8
1995,MAI5081A1612,D8
1996,MAI5081A1613,D8
1997,MAI5081A1614,D8
1998,MAI5081A1615,D8
1999,MAI5081A1616,D8
2000,MAI5081A1617,D8
2001,MAI5081A1618,D8
2002,MAI5081A1619,D8
2003,MAI5081A1620,D8
2004,MAI5081A1621,D8
2005,MAI5081A1622,D8
2006,MAI5081A1623,D8
2007,MAI5081A1624,D8
2008,MAI5081A1625,D8
2009,MAI5081A1626,D8
2010,MAI5081A1627,D8
2011,MAI5081A1628,D8
2012,MAI5081A1629,D8
2013,MAI5081A1630,D8
2014,MAI5081A1631,D8
2015,MAI5081A1632,D8
2016,MAI5081A1633,D8
2017,MAI5081A1634,D8
2018,MAI5081A1635,D8
2019,MAI5081A1636,D8
2020,MAI5081A1637,D8
2021,MAI5081A1638,D8
2022,MAI5081A1639,D8
2023,MAI5081A1640,D8
2024,MAI5081A1641,D8
2025,MAI5081A1642,D8
2026,MAI5081A1643,D8
2027,MAI5081A1644,D8
2028,MAI5081A1645,D8
2029,MAI5081A1646,D8
2030,MAI5081A1647,D8
2031,MAI5081A1648,D8
2032,MAI5081A1649,D8
2033,MAI5081A1650,D8
2034,MAI5081A1651,D8
2035,MAI5081A1652,D8
2036,MAI5081A1653,D8
2037,MAI5081A1654,D8
2038,MAI5081A1655,D8
2039,MAI5081A1656,D8
2040,MAI5081A1657,D8
2041,MAI5081A1658,D8
2042,MAI5081A1659,D8
2043,MAI5081A1660,D8
2044,MAI5081A1661,D8
2045,MAI5081A1662,D8
2046,MAI5081A1663,D8
2047,MAI5081A1664,D8
2048,MAI5081A1665,D8
2049,MAI5081A1666,D8
2050,MAI5081A1667,D8
2051,MAI5081A1668,D8
2052,MAI5081A1669,D8
2053,MAI5081A1670,D8
2054,MAI5081A1671,D8
2055,MAI5081A1672,D8
2056,MAI5081A1673,D8
2057,MAI5081A1674,D8
2058,MAI5081A1675,D8
2059,MAI5081A1676,D8
2060,MAI5081A1677,D8
2061,MAI5081A1678,D8
2062,MAI5081A1679,D8
2063,MAI5081A1680,D8
2064,MAI5081A1681,D8
2065,MAI5081A1682,D8
2066,MAI5081A1683,D8
2067,MAI5081A1684,D8
2068,MAI5081A1685,D8
2069,MAI5081A1686,D8
2070,MAI5081A1687,D8
2071,MAI5081A1688,D8
2072,MAI5081A1689,D8
2073,MAI5081A1690,D8
2074,MAI5081A1691,D8
2075,MAI5081A1692,D8
2076,MAI5081A1693,D8
2077,MAI5081A1694,D8
2078,MAI5081A1695,D8
2079,MAI5081A1696,D8
2080,MAI5081A1697,D8
2081,MAI5081A1698,D8
2082,MAI5081A1699,D8
2083,MAI5081A1700,D8
2084,MAI5081A1701,D8
2085,MAI5081A1702,D8
2086,MAI5081A1703,D8
2087,MAI5081A1704,D8
2088,MAI5081A1705,D8
2089,MAI5081A1706,D8
2090,MAI5081A1707,D8
2091,MAI5081A1708,D8
2092,MAI5081A1709,D8
2093,MAI5081A1710,D8
2094,MAI5081A1711,D8
2095,MAI5081A1712,D8
2096,MAI5081A1713,D8
2097,MAI5081A1714,D8
2098,MAI5081A1715,D8
2099,MAI5081A1716,D8
2100,MAI5081A1717,D8
2101,MAI5081A1718,D8
2102,MAI5081A1719,D8
2103,MAI5081A1720,D8
2104,MAI5081A1721,D8
2105,MAI5081A1722,D8
2106,MAI5081A1723,D8
2107,MAI5081A1724,D8
2108,MAI5081A1725,D8
2109,MAI5081A1726,D8
2110,MAI5081A1727,D8
2111,MAI5081A1728,D8
2112,MAI5081A1729,D8
2113,MAI5081A1730,D8
2114,MAI5081A1731,D8
2115,MAI5081A1732,D8
2116,MAI5081A1733,D8
2117,MAI5081A1734,D8
2118,MAI5081A1735,D8
2119,MAI5081A1736,D8
2120,MAI5081A1737,D8
2121,MAI5081A1738,D8
2122,MAI5081A1739,D8
2123,MAI5081A1740,D8
2124,MAI5081A1741,D8
2125,MAI5081A1742,D8
2126,MAI5081A1743,D8
2127,MAI5081A1744,D8
2128,MAI5081A1745,D8
2129,MAI5081A1746,D8
2130,MAI5081A1747,D8
2131,MAI5081A1748,D8
2132,MAI5081A1749,D8
2133,MAI5081A1750,D8
2134,MAI5081A1751,D8
2135,MAI5081A1752,D8
2136,MAI5081A1753,D8
2137,MAI5081A1754,D8
2138,MAI5081A1755,D8
2139,MAI5081A1756,D8
2140,MAI5081A1757,D8
2141,MAI5081A1758,D8
2142,MAI5081A1759,D8
2143,MAI5081A1760,D8
2144,MAI5081A1761,D8
2145,MAI5081A1762,D8
2146,MAI5081A1763,D8
2147,MAI5081A1764,D8
2148,MAI5081A1765,D8
2149,MAI5081A1766,D8
2150,MAI5081A1767,D8
2151,MAI5081A1768,D8
2152,MAI5081A1769,D8
2153,MAI5081A1770,D8
2154,MAI5081A1771,D8
2155,MAI5081A1772,D8
2156,MAI5081A1773,D8
2157,MAI5081A1774,D8
2158,MAI5081A1775,D8
2159,MAI5081A1776,D8
2160,MAI5081A1777,D8
2161,MAI5081A1778,D8
2162,MAI5081A1779,D8
2163,MAI5081A1780,D8
2164,MAI5081A1781,D8
2165,MAI5081A1782,D8
2166,MAI5081A1783,D8
2167,MAI5081A1784,D8
2168,MAI5081A1785,D8
2169,MAI5081A1786,D8
2170,MAI5081A1787,D8
2171,MAI5081A1788,D8
2172,MAI5081A1789,D8
2173,MAI5081A1790,D8
2174,MAI5081A1791,D8
2175,MAI5081A1792,D8
2176,MAI5081A1793,D8
2177,MAI5081A1794,D8
2178,MAI5081A1795,D8
2179,MAI5081A1796,D8
2180,MAI5081A1797,D8
2181,MAI5081A1798,D8
2182,MAI5081A1799,D8
2183,MAI5081A1800,D8
2184,MAI5081A1801,D8
2185,MAI5081A1802,D8
2186,MAI5081A1803,D8
2187,MAI5081A1804,D8
2188,MAI5081A1805,D8
2189,MAI5081A1806,D8
2190,MAI5081A1807,D8
2191,MAI5081A1808,D8
2192,MAI5081A1809,D8
2193,MAI5081A1810,D8
2194,MAI5081A1811,D8
2195,MAI5081A1812,D8
2196,MAI5081A1813,D8
2197,MAI5081A1814,D8
2198,MAI5081A1815,D8
2199,MAI5081A1816,D8
2200,MAI5081A1817,D8
2201,MAI5081A1818,D8
2202,MAI5081A1819,D8
2203,MAI5081A1820,D8
2204,MAI5081A1821,D8
2205,MAI5081A1822,D8
2206,MAI5081A1823,D8
2207,MAI5081A1824,D8
2208,MAI5081A1825,D8
2209,MAI5081A1826,D8
2210,MAI5081A1827,D8
2211,MAI5081A1828,D8
2212,MAI5081A1829,D8
2213,MAI5081A1830,D8
2214,MAI5081A1831,D8
2215,MAI5081A1832,D8
2216,MAI5081A1833,D8
2217,MAI5081A1834,D8
2218,MAI5081A1835,D8
2219,MAI5081A1836,D8
2220,MAI5081A1837,D8
2221,MAI5081A1838,D8
2222,MAI5081A1839,D8
2223,MAI5081A1840,D8
2224,MAI5081A1841,D8
2225,MAI5081A1842,D8
2226,MAI5081A1843,D8
2227,MAI5081A1844,D8
2228,MAI5081A1845,D8
2229,MAI5081A1846,D8
2230,MAI5081A1847,D8
2231,MAI5081A1848,D8
2232,MAI5081A1849,D8
2233,MAI5081A1850,D8
2234,MAI5081A1851,D8
2235,MAI5081A1852,D8
2236,MAI5081A1853,D8
2237,MAI5081A1854,D8
2238,MAI5081A1855,D8
2239,MAI5081A1856,D8
2240,MAI5081A1857,D8
2241,MAI5081A1858,D8
2242,MAI5081A1859,D8
2243,MAI5081A1860,D8
2244,MAI5081A1861,D8
2245,MAI5081A1862,D8
2246,MAI5081A1863,D8
2247,MAI5081A1864,D8
2248,MAI5081A1865,D8
2249,MAI5081A1866,D8
2250,MAI5081A1867,D8
2251,MAI5081A1868,D8
2252,MAI5081A1869,D8
2253,MAI5081A1870,D8
2254,MAI5081A1871,D8
2255,MAI5081A1872,D8
2256,MAI5081A1873,D8
2257,MAI5081A1874,D8
2258,MAI5081A1875,D8
2259,MAI5081A1876,D8
2260,MAI5081A1877,D8
2261,MAI5081A1878,D8
2262,MAI5081A1879,D8
2263,MAI5081A1880,D8
2264,MAI5081A1881,D8
2265,MAI5081A1882,D8
2266,MAI5081A1883,D8
2267,MAI5081A1884,D8
2268,MAI5081A1885,D8
2269,MAI5081A1886,D8
2270,MAI5081A1887,D8
2271,MAI5081A1888,D8
2272,MAI5081A1889,D8
2273,MAI5081A1890,D8
2274,MAI5081A1891,D8
2275,MAI5081A1892,D8
2276,MAI5081A1893,D8
2277,MAI5081A1894,D8
2278,MAI5081A1895,D8
2279,MAI5081A1896,D8
2280,MAI5081A1897,D8
2281,MAI5081A1898,D8
2282,MAI5081A1899,D8
2283,MAI5081A1900,D8
2284,MAI5081A1901,D8
2285,MAI5081A1902,D8
2286,MAI5081A1903,D8
2287,MAI5081A1904,D8
2288,MAI5081A1905,D8
2289,MAI5081A1906,D8
2290,MAI5081A1907,D8
2291,MAI5081A1908,D8
2292,MAI5081A1909,D8
2293,MAI5081A1910,D8
2294,MAI5081A1911,D8
2295,MAI5081A1912,D8
2296,MAI5081A1913,D8
2297,MAI5081A1914,D8
2298,MAI5081A1915,D8
2299,MAI5081A1916,D8
2300,MAI5081A1917,D8
2301,MAI5081A1918,D8
2302,MAI5081A1919,D8
2303,MAI5081A1920,D8
